tid,zid,pid,uid,created,modified,txt,velocity,mod,lang,lang_confidence,active,is_meta,tweet_id,quote_src_url,anon,is_seed
1902,51,3334,6306,1.69509E+12,1.69512E+12,Markkinavoimilla pitää olla niskaote poliitikoista,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1903,51,3334,6306,1.69509E+12,1.69512E+12,"Ulkomaisen halpatavaran vähittäismyynti Suomessa hinnalla, kuin se olisi Suomessa tehty, on väärin ja tätä arvonnouusua pitää verottaa",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1904,51,3334,6306,1.69509E+12,1.69512E+12,Matematiikasta ei voi lukea poliittisia pakkoja.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1905,51,3334,6306,1.69509E+12,1.69512E+12,"Verotietojen kärjessä on vain suurimpien organisaatioiden ylintä johtoa, joilla 100-10000 alaista. Yksinyrittäjiä he ei täten ole.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1906,51,3334,6306,1.69509E+12,1.69512E+12,”Verotus on varkautta” jäykkä ideologia on tuhonnut Suomea ja nyt riittää,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1908,51,3334,6306,1.69509E+12,1.69512E+12,Julkisen talouden valtiontalous ja kansantalous usein sekoitetaan keskenään.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1909,51,3334,6306,1.69509E+12,1.69512E+12,Työmarkkinoilla pitää palata työnantajajärjestöjen ja työntekijäjärjestöjen neuvotteluihin työehdoista.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1910,51,3339,6311,1.69509E+12,1.69512E+12,"Näillä halituksen ns,säästöillä tulee pientuloisista pia asunnottomia ja lisää työttömyyttä!",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1911,51,696,3649,1.6951E+12,1.69512E+12,Verotuksen kiristyessä työhalut laskee ja keinottelu halut kasvaa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1912,51,696,3649,1.6951E+12,1.69512E+12,Asennekasvatuksella puututtava liikenteen ylinopeuksiin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1913,51,3347,6319,1.6951E+12,1.69512E+12,Maalais järkeä ei oman hyvinvoinnin tavoittelua 🙆 tasan arvoa maallekin 🤠valehtelijat maksuhenkilöt tuomiolle 😂😂😀,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1914,51,3081,6052,1.6951E+12,1.69512E+12,Käyttövoimavero on poistettava,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1915,51,3356,6328,1.6951E+12,1.69512E+12,kyllähän kaikkien toimeentulo tulee toteutua,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1916,51,3366,6338,1.6951E+12,1.69512E+12,"""Suomi voi velkaantua nykyistä enemmän"" - tarkoittaako tämä, että se on mahdollista, vai että olisin sitä mieltä, että se olisi ok?",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1917,51,3359,6331,1.6951E+12,1.69512E+12,Ihmisistä tullut ilkeämpiä toisia kohtaan.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1918,51,3371,6343,1.6951E+12,1.69512E+12,Perseestä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1919,51,3370,6342,1.6951E+12,1.69512E+12,Suomeen saa muuttaa ja Suomen sosiaaliturvan varaan saa tulla rajoittamaton määrä ulkomaalaisia mistä tahansa ja mistä tahansa syystä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1920,51,3375,6347,1.69511E+12,1.69512E+12,Autoilun verotus kuriin!! Polttoaineiden hinnat kohtuulisiksi,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1921,51,3384,6356,1.69511E+12,1.69512E+12,"Bensan hinta alkaa olemaan sillä tasolla, että ihmisillä ei ole varaa mennä töihin!",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3173,51,6054,9276,1.69592E+12,1.6966E+12,"Kannabiksen käyttö on yksityisasia, johon valtiolla ei pitäisi olla sanomista suuntaan tai toiseen.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1876,51,3163,6135,1.69506E+12,1.69512E+12,Ylioppilaskuntien pakkojäsenyydestä tulisi luopua.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1922,51,3377,6349,1.69511E+12,1.69512E+12,Aidosti luontopositiivinen hyvinvointiyhteiskunta voisi olla Suomen myönteinen tulevaisuusvisio.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1826,51,3171,6143,1.69505E+12,1.69512E+12,Kouluihin kuri takaisin,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1828,51,3188,6160,1.69505E+12,1.69512E+12,Autoilu ei ole mikään kansalaisten perusoikeus. Moni vaan luulee niin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1849,51,3236,6208,1.69506E+12,1.69512E+12,"Tulisi kiinnittää enemmän huomiota siihen, millaista kieltä käytämme ja rakennammeko yhteisöllisyyttä kuplautumisen sijaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1877,51,3163,6135,1.69507E+12,1.69512E+12,"Tämänhetkisessä poliittisessa keskustelussa ei keskitytä tarpeeksi olennaisimpiin asioihin, kuten talouteen ja EU-politiikkaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1907,51,3334,6306,1.69509E+12,1.69512E+12,"Sääntelyn vähentäminen-puheet siirtää vallan pankkikonserneille, eikä jotain naiivia kuten yksilö voi mennä määräilemään pankkkonserneja",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1924,51,3385,6357,1.69511E+12,1.69512E+12,"TE24-palveluiden siirto kuntiin johtaa siihen, että pienet kunnat kärsivät ja ihmisten tulee muuttaa pakosta töiden perässä kaupunkeihin",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1925,51,2979,5945,1.69511E+12,1.69512E+12,Hallituksen suunnittelemat leikkaukset tappavat,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1926,51,3387,6359,1.69511E+12,1.69512E+12,"Yrityksen ja yksilön edut eivät ole rinnastettavissa. Yksilö voi kuolla, mutta yritys voidaan nostaa uudelleen toimintaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1927,51,3387,6359,1.69511E+12,1.69512E+12,"Jos vajaatyökykyinen ei ole vuoteen kelvannut työn antajille, on hänet siirrettävä eläkkeelle.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1928,51,3387,6359,1.69511E+12,1.69512E+12,Vakuutusyhtiöiden veto-oikeus eläkkeelle siirtymisen suhteen on poistettava.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1929,51,3387,6359,1.69511E+12,1.69512E+12,"Tulomuodosta riippumatta, kaikki tulo on verotettava yhdenmukaisesti.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1930,51,3387,6359,1.69511E+12,1.69512E+12,Hintojen tulee olla yhdenvertaisia ostajasta riippumatta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1931,51,3387,6359,1.69511E+12,1.69512E+12,Monopoliasema mm. sähkön siirron suhteen poistettava.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1932,51,3387,6359,1.69511E+12,1.69512E+12,Verotuksessa voidaan helposti siirtyä aktiiviseen kuukausikohtaiseen verotukseen.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1933,51,3387,6359,1.69511E+12,1.69512E+12,Ilmainen hammasterveyden huolto kuuluu jokaiselle.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1934,51,3387,6359,1.69511E+12,1.69512E+12,Palkkaus tulisi perustua todelliseen tarpeeseen ja osaamiseen.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1935,51,3387,6359,1.69511E+12,1.69512E+12,"Tekoälyn ja robotiikan korvatessa ihmisiä, niiden käyttöä tulee verottaa kuten ihmistyövoiman käyttöä.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1936,51,900,3856,1.69511E+12,1.69512E+12,"Korkeakoulutukseen pitää luoda paljon enemmän aloituspaikkoja ja antaa niille myös rahoitus, apus hammaslääkärit ja lääkärit ja psykologit.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1937,51,3383,6355,1.69511E+12,1.69512E+12,Ratayhteyksiä parannettava. Kodin on oltava varhaiskasvatuksessa ensisijainen tekijä. Kouluissa tulisi opettaa oman talouden hallintaa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1938,51,3387,6359,1.69511E+12,1.69512E+12,"Tuotteiden ""työn osuuden"" hinta tulee harmonisoida eurooppalaisten kustannusten tasolle, tuotantomaasta riippumatta.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1939,51,3387,6359,1.69511E+12,1.69512E+12,Suomen ja EU:n tulee suojella kotimarkkinoitaan.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1940,51,3387,6359,1.69511E+12,1.69512E+12,"Valtio ja kunnat ovat ihmisiä varten, ei päinvastoin.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1941,51,3387,6359,1.69511E+12,1.69512E+12,Teknologiseen kehitykseen on aina investoitava taloustilanteesta riippumatta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1942,51,3387,6359,1.69511E+12,1.69512E+12,"Infrastruktuurin, esimerkiksi tieverkoston ylläpitoon on ivestoitava tasaisesti.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1943,51,3387,6359,1.69511E+12,1.69512E+12,Vanhojen rakennusten määräysten ei tarvitse seurata nykyvaatimuksia.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1944,51,3387,6359,1.69511E+12,1.69512E+12,"Koska rakennusten energiatehokkuusluokka on vain laskennallinen viitetieto, on sen pakollisuudesta luovuttava.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1945,51,3396,6368,1.69511E+12,1.69512E+12,Kännykät eivät kuulu oppitunnille,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1946,51,3387,6359,1.69511E+12,1.69512E+12,Rikosten joukko-alennuksista on luovuttava.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1947,51,3387,6359,1.69511E+12,1.69512E+12,Työntekijän ja työnantajan asema ei ole ristiriitatilanteessa yhdenvertainen. Tämä on korjattava.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1948,51,3387,6359,1.69511E+12,1.69512E+12,Olen onnellinen tehdessäni työtäni.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1949,51,3387,6359,1.69511E+12,1.69512E+12,Koen ettei työlläni ole merkitystä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1950,51,3387,6359,1.69511E+12,1.69512E+12,Tarvitsen lisäkoulutusta päästäkseni työssäni eteenpäin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1951,51,3404,6377,1.69511E+12,1.69512E+12,Suomen poliittinen räyhääminen on demokratian etujen vastaista. Täysin vastuuton natsi/rasistikortin heiluttelu ruokkii Venäjän intressejä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1952,51,3409,6383,1.69511E+12,1.69512E+12,"Tekoäly on mahdollisuus parantaa suomalaista tuottavuutta ja hyvinvointia, kun väestö ikääntyy. Siksi siihen tulee investoida Suomessa.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1953,51,3409,6383,1.69511E+12,1.69512E+12,"Vaikka maahanmuutto aiheuttaa myös ongelmia, ovat ne pienempi paha kuin se että Suomesta loppuu tarvittava työvoima",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1954,51,3417,6391,1.69511E+12,1.69512E+12,"Suomessa tarvitaan enemmän kohtuuhintaista asumista, koska asuminen on liian kalllista.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1955,51,3416,6390,1.69511E+12,1.69512E+12,👌,1,-1,und,0,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1956,51,3424,6401,1.69512E+12,1.69512E+12,Mielenterveysongelmaisten pitäisi päästä helpommin hoitoon,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1957,51,3415,6389,1.69512E+12,1.69513E+12,"Suurempi osa kaupunkilaisista pitäisi saada kulkemaan autolla, joten autoilun houkuttelevuutta tulisi parantaa.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1959,51,3434,6416,1.69512E+12,1.69513E+12,Lapsilisä on hyvinvointivaltion peruskallio lasten yhdenvertaisuuden nimissä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1962,51,696,3649,1.69512E+12,1.69513E+12,"Olet väärässä, sinulla on enemmän valtaa kuin luuletkaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1963,51,696,3649,1.69512E+12,1.69513E+12,Suomessa lääkäriin pääsee hyvin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1964,51,3386,6358,1.69512E+12,1.69513E+12,"Kaikki on hyvin, ei tarvetta muutoksille. Muistakaa syödä vitamiini ja ottaa lääkkeet.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1965,51,3215,6187,1.69512E+12,1.69513E+12,"Luotetaan Raamattuun ja Jeesuksen ohjeisiin , tehdään sydämen valintoja ja koulutetaan nuoret , ollaan ihmisiä",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1958,51,3428,6407,1.69512E+12,1.69513E+12,"Opiskelijoiden toimeentulon pitäisi olla samalla tasolla kuin työttömien, eikä se saisi olla lainapainotteista",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1969,51,3483,6471,1.69513E+12,1.69513E+12,Opiskelijoilta ei pidä leikata,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
1967,51,3524,6512,1.69513E+12,1.69538E+12,Perusteltu,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1968,51,3533,6521,1.69513E+12,1.69538E+12,Opiskelijan tuista ei vähennetä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1970,51,3465,6453,1.69513E+12,1.69538E+12,Opintotuen leikkaaminen johtaa opiskelijoiden mielenterveyden heikkenemiseen taloudellisen paineen seurauksena.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1971,51,3541,6530,1.69513E+12,1.69538E+12,Korkeus itsessään lisää oleellisesti kuluja ja energiankulutusta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1972,51,3452,6440,1.69513E+12,1.69538E+12,Yksinkertaisempi elämä jossa kulutetaan kohtuudella lisää hyvinvointia.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1973,51,3452,6440,1.69513E+12,1.69538E+12,Suomen kielen oppiminen auttaa maahanmuuttajia sopeutumaan Suomeen,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1974,51,3452,6440,1.69513E+12,1.69538E+12,Ihminen voi paremmin luonnon lähellä kuin kaupungissa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1975,51,3557,6547,1.69513E+12,1.69538E+12,"Suomeen ei pidä ottaa pakolaisia lainkaan, myös kiintiö pakolaisista luovuttava välittömästi.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1976,51,3572,6564,1.69513E+12,1.69538E+12,Ei muuta sanottavaa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1977,51,3578,6571,1.69514E+12,1.69538E+12,Näkymättömien olentojen ei tulisi antaa vaikuttaa poliitikkojen päätöksentekoon moraalikysymyksissä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1978,51,696,3649,1.69514E+12,1.69538E+12,"No kenen tehtävä on äänestää, jos ei sinun.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1979,51,3604,6600,1.69514E+12,1.69538E+12,Itsenäinen ajstus,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1980,51,696,3649,1.69514E+12,1.69538E+12,No kenentehtävä on sitten äänestää?,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1981,51,696,3649,1.69514E+12,1.69538E+12,No kenen tehtävä on sitten äänestää?,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1982,51,696,3649,1.69514E+12,1.69538E+12,"Ei tarvitse leikata, kun kustannus kohdistetaan hyödyn saajiin, eli työnantajaan ja työn myyjään. Työn myyjä panostaa tuotekehitykseen",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1983,51,3600,6595,1.69514E+12,1.69538E+12,"Pieleen menneet""uudistukset"" tulisi palauttaa ennalleen. Varakkaat saisi avustaa useimmin, eikä köyhemmät.  Turvallinen kotimaa",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1984,51,3607,6603,1.69514E+12,1.69538E+12,Jaa,1,-1,en,,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1985,51,3606,6602,1.69514E+12,1.69538E+12,Yksilön ja perheen vastuuta pitää lisätä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1986,51,3608,6604,1.69514E+12,1.69538E+12,Suomeen tarvitaan korkeampi kaivosmineraaliveroaste.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1987,51,3612,6608,1.69514E+12,1.69538E+12,Vihervasemmistolaisuus on psyykkinen häiriötila joka vaatii yhä enemmän mt-palveluita,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1988,51,3608,6604,1.69514E+12,1.69538E+12,Suomen tulis tehdä laajempi perustulokokeilu.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1989,51,3614,6610,1.69514E+12,1.69538E+12,"julkiset kohteet, infra..",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1990,51,3615,6611,1.69514E+12,1.69538E+12,Riippuu nettotuloista kaikkien menojen jälkeen. Jos paljon velkaa niin hyvätuloisenkin käteen jäävä osuus voi olla pieni,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1992,51,3618,6614,1.69514E+12,1.69538E+12,"kimppakämpä jne, Tuet kaikille  tulojen  mukaan, edulisemmin asuvat hyätyy ja kaliistiasuvat leikatkoon muita menoja",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1993,51,3619,6615,1.69515E+12,1.69538E+12,Mielenterveydellisistä syistä eläköityy yhä nuorempia ihmisia,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1994,51,3622,6619,1.69515E+12,1.69538E+12,Kokonaisverotuksen poistaminen oli kallis ja epäreilu virhe. Pääomaveroilla kikkailun pitää loppua.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1995,51,2376,5340,1.69515E+12,1.69538E+12,Suomalaiset on saatu vilpillä liittymään EUhun ja Natoon,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1996,51,2186,5150,1.69515E+12,1.69538E+12,Olipas onnistunut budjetti,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1997,51,3630,6628,1.69515E+12,1.69538E+12,Voihan hel,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1998,51,3637,6635,1.69515E+12,1.69538E+12,Uskonnollisten ihmeiden opettaminen lapsille totena täytyy lopettaa koulussa riippumatta uskonnosta. Tarinoita ei tulisi rinnastaa tietoon.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1999,51,3637,6635,1.69515E+12,1.69538E+12,"Uskonnot tulisi eriyttää julkishallinnosta kokonaan. Ei virallisia tehtäviä, ei verorahoja. Uskonnot tulee rinnastaa harrastusyhdistyksiin.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2000,51,3640,6638,1.69515E+12,1.69538E+12,Yrittäjyys on tärkeätä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2001,51,3644,6642,1.69515E+12,1.69538E+12,Hyvinvointialueiden ja kuntien byrokratiaa tulee keventää kustannusten vähentämiseksi.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2002,51,3643,6641,1.69515E+12,1.69538E+12,Rasismi keskusteluun järkeä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2003,51,3650,6648,1.69516E+12,1.69538E+12,Maksuton ehkäisy kaikille,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2004,51,3651,6649,1.69516E+12,1.69538E+12,Keskiluokka vastaa liikaa Suomen hyvinvoinnista?,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2005,51,1025,3982,1.69518E+12,1.69538E+12,Nykyinen hallitus ei toteuta minun tahtoani.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2006,51,1025,3982,1.69518E+12,1.69538E+12,"Nykyinen hallitus on uhka pohjoismaiselle yhteiskuntamallille, jolle Suomi perustuu.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2008,51,1025,3982,1.69518E+12,1.69538E+12,Nykyinen hallitus saavutti asemansa valehtelemalla.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2010,51,3663,6661,1.69518E+12,1.69538E+12,Propagandaa tämäkin,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2011,51,3717,6715,1.69519E+12,1.69538E+12,Det är inhumant att vi inte tillåter eutanasi. Jag upplever att jag har rätt till avsluta mitt liv om jag är dödssjuk och lider.,1,-1,sv,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2012,51,3668,6666,1.69519E+12,1.69538E+12,"EU ei välttämättä ole valmis, mutta EU-jäsenyys on parasta, mitä meillä on.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2013,51,3720,6718,1.69519E+12,1.69538E+12,Epävarma,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2014,51,3674,6672,1.69519E+12,1.69538E+12,Suomessa on noin puolet asukaslukuun suhteutetusta poliisien määrästä verrattuna EU:n keskiarvoon. Turvattomuus lisääntyy.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2015,51,3012,5979,1.69519E+12,1.69538E+12,Eduskuntaan kansanedustajan ammattiin pitäisi olla pääsykoe äänestyksen lisäksi.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2016,51,3674,6672,1.69519E+12,1.69538E+12,Varmasti. Rasismikeskustelun  rinnalle pitäisi kuitenkin nostaa myös aiheeton rasistiksi nimittely mikä on hyvin yleistä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2017,51,3692,6690,1.69519E+12,1.69538E+12,lapsilisän tarkoitus on tukea lasten hankintaa perheen tulotasosta huolimatta,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2018,51,3692,6690,1.69519E+12,1.69538E+12,Lapsilisästä tulisi luopua ja raha ohjata lapsiperheiden palveluihin,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2019,51,3693,6691,1.69519E+12,1.69538E+12,80% saa jotain tulonsiirtoja. Ehkä se on liikaa. Mutta oliko kysymyksen ajatus oli että vähäosaisten pitäisi pärjätä omillaan?,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2020,51,3794,6792,1.69519E+12,1.69538E+12,"Perustuu faktoihin,ei uskomuksiin",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2021,51,3833,6831,1.69519E+12,1.69538E+12,"Kannatan  Ei oppitunnilla kännyköitä,  vain  opettajan luvalla opetuksen yhteydessä",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2022,51,3792,6790,1.69519E+12,1.69538E+12,Yleissitovat työehtosopimukset eivät jousta taloustilanteen mukaan ja aiheuttavat näin työttömyyttä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2023,51,3793,6791,1.69519E+12,1.69538E+12,Jos maksukykyä ja mahdollista vain tietylle ryhmälle.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2024,51,3792,6790,1.69519E+12,1.69538E+12,Huumeiden käyttö tulisi dekriminalisoida ja käyttäjille tulisi tarjota nykyistä enemmän tukea rankaisemisen sijaan.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2025,51,3847,6845,1.69519E+12,1.69538E+12,Ehdottomasti.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2026,51,3765,6763,1.69519E+12,1.69538E+12,Joukkoliikenteen kehittäminen on tärkeää. Mutta miten saisi kaupungissa asuvien yksityisautoilijoiden muuttamaan asennettaan sitä kohtaan?,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2027,51,3822,6820,1.69519E+12,1.69538E+12,Näin on nuoria tulee tukea,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2030,51,3676,6674,1.69519E+12,1.69538E+12,Kaikenikäisten ihmisten mielipiteet on otettava huomioon gallupkyselyissä. Yli 70-vuotiailla on elämän kokemuksen mukanaan tuomaa tietoa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2032,51,3792,6790,1.69519E+12,1.69538E+12,Väestön vanheneminen ja huoltosuhteen heikkeneminen tuhoaa suomalaisen hyvinvointivaltion perusedellytykset.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2034,51,3792,6790,1.69519E+12,1.69538E+12,Alkon monopoli pitäisi purkaa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2035,51,3766,6764,1.69519E+12,1.69538E+12,*,1,-1,und,0,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2036,51,3856,6854,1.69519E+12,1.69538E+12,"""Yhteiskunnan kuuluu turvata minimi, mutta ei sellaista elämää, jossa viihtyy ja nauttii",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
2037,51,3792,6790,1.69519E+12,1.69538E+12,Vihapuhe ei ole rikos,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
